text,label
"Je déteste vraiment être un downer de débbie, mais je me sens comme imm submergée par tous les aspects de ma vie en ce moment",4
Je me sens assez bizarre à propos de ça vu ce que mes amis et collègues en nyc et nouveau maillot traversent mais c'est juste la réalité,4
Je veux cultiver l'ouverture inconditionnelle à tout ce qui surgit et ne pas me sentir menacé par des événements inattendus ou désagréables dans ma vie,4
J'aime le sens de l'accomplissement que j'obtiens de me sentir craintif et hésitant puis juste le faire de toute façon,4
Je ne sais pas ce que c'est avec moi ces derniers temps que je me sens toujours agressé par les gens,4
J'ai l'impression que l'énergie nerveuse et mes mains sont agitées.,4
J'avais fait des remplissages et je ne sentais pas vraiment l'injection quand j'avais neuf ans j'avais une peur paranoïaque des aiguilles et des injections,4
"Je suis très flatté par cela, mais ça me fait aussi me sentir étrange d'accepter des cadeaux quand je ne vous donne rien en retour que des livres que j'espère vous faire pleurer en public",4
J'ai l'impression qu'un cheval de course nerveux est entré dans la porte de départ.,4
"Je n'étais pas aussi en colère que le jour, mais j'ai peur.",4
Je sens que les situations inconfortables vous aident à être plus forts et courageux et tout le monde doit sortir de leur zone de confort de temps en temps,4
Je me sens vraiment vraiment torturé j'ai besoin de quelque chose de toi et je parie que tu n'auras jamais ce que tu ne sais même pas ce que c'est et c'est pourquoi je ne veux pas,4
"Je n'ai pas trouvé de personnes soulevant cette question, mais je n'ai pas encore rencontré de fonctionnaires s'adressant au même sujet, je me sens tout simplement impuissant.",4
"Je vois un pauvre artiste que j'aurais ignoré ou même apprécié avant d'exceller dans un autre domaine où je n'ai aucun intérêt, je me sens à nouveau agité.",4
"Je me suis réveillée, bien sûr, perturbée par tout ça et je me sentais extrêmement précaire et méfiante de moi-même.",4
J'aurais peut-être juste doublé la taille de ma facture d'épicerie et demandé que je passe trop de temps à regarder les étiquettes et par conséquent me sentir effrayé par les sortes de choses que les êtres humains mettent dans leur corps,4
Im planifie d'aller dans le studio à la fin de l'année Im se sent un peu hésitant à mettre en place des démos parce qu'ils sont des croquis plus que des tableaux,4
quand j'étais dans une voiture avec mes parents et mes amis et qu'on a dû faire marche arrière passer une rivière qui quand je me souviens que j'étais seulement à propos de Yrs semblait que nous allions tomber dedans et se noyer,4
J'ai peur d'être blessé.,4
Je peux enfin sentir et je suis terrifié,4
J'ai l'impression qu'il a eu peur de la pensée que j'étais en train de mettre mon meilleur pied en avant,4
Je me sens impuissante et ce n'est pas ce pour quoi je me suis inscrit quand j'avais des années et que j'apprenais à chanter du jana gana mana à l'école pour la première fois,4
Je me sens si impuissante que je n'ai pas le temps.,4
J'ai lu quelques-uns du manuel à lui sur les hormones et le processus de récupération et les temps de récupération et les effets secondaires et ne cessent jamais les injections et j'ai commencé à sentir aaaaall sortes de débordés à nouveau,4
Je crains de les choquer et de les mettre mal à l'aise.,4
Je me réveille en me sentant dérangé et laid et je n'ai pas la motivation de faire quelque chose pour moi-même,4
Je me sens agité et je veux forcer le changement.,4
Je suis allé à une conférence d'écrivains comme un jeune poète se sentant nerveux et précaire et un poète établi était condescendant et insultant pour moi,4
J'irais dans des clubs ou des fêtes qui se sentent timides et maladroites.,4
J'ai le sentiment que ça a quelque chose à voir avec le roi réticent.,4
Je me sens confus abt ce qu'il faut écrire,4
"J'ai toujours ces sentiments que je ne suis pas sûr si les amants s'en vont un jour dans l'amour et dans le travail, mais s'il y a quelque chose que ces dernières semaines m'ont montré, c'est que je suis dans le travail que j'ai besoin d'être en ce moment.",4
"Je me sens mal à l'aise à ce poids borderline obèse selon les cartes médicales, mais parce que je veux aussi réduire ma dépendance à des injections d'insuline dont je prends quatre par jour et j'en ai assez de me poignarder que de nombreuses fois",4
"Je suis si contente, mais je me sens toujours si nerveuse en allant aux toilettes.",4
Je me sens plus effrayée que n'importe quelle autre émotion.,4
Je me sens hésitant.,4
J'ai l'impression d'avoir deux personnages un comme un timide petit garçon asiatique timide et le second comme un gars asiatique sarcastique flamboyant et sarcastique qui aime les vêtements,4
Je n'ai pas écrit ce que je ressens particulièrement pour une personne à lire que je sais que vous lisez Je me sentirai très dérangé,4
J'ai un mauvais pressentiment à propos de cette conclusion incertaine,4
Je sentais mon anxiété monter et je flippais une notion à laquelle l'infirmière était douteuse de je pensais honnêtement qu'elle ne me croyait pas,4
"ive a fait ça, c'est presque étrange.",4
Je me sens agité complètement agité,4
"Je l'aime et je veux l'abandonner, mais je me sens un peu hésitante.",4
Je me sens tellement sans protection,4
J'étais un étudiant qui s'attaquait à la Bible ou à la logique du sentiment chrétien menacé par les revendications d'autres religions ou simplement me retrouvant seul dans la nuit sombre de mon propre doute la découverte de l'apologétique était comme la découverte d'un bon ami ou d'une couverture chaude,4
J'admets que j'ai souvent l'impression d'être constamment pressée de devenir ministre à cause de ce que mes recherches ont découvert tout au long des années.,4
Je me sens très agité et la violence tranquille dans les films fait ça pour moi et je viens de regarder un million de suicides et de meurtres,4
Im se sentant très agité en ce moment,4
Je n'ai pas l'impression que ma mère devrait se sentir menacée c'est ma mère je l'aimerai toujours personne ne pourrait jamais la remplacer même s'ils ont essayé,4
"Je ne sais pas s'il savait pour Buffy, mais je me sentais nerveux à propos de la façon dont tous les chiens sur un vol allait se dégonfler",4
J'ai déjà mentionné que le cabinet pense que les controverses passées ont laissé le boad hésitant à faire confiance au cabinet,4
Je suis mal à l'aise de parler aux gens je me sens timide je ne peux pas mélanger avec les gens je me sens mal à l'aise d'obtenir un travail par les autres je suis un introverti,4
Je me demande pourquoi les personnes âgées qui se parlent dans un bus s'assoient à côté de l'autre et commencent à converser. Je me demande pourquoi elles se sentent moins inhibées que les jeunes.,4
J'ai commencé la journée à me sentir extrêmement agité sur quelque chose que je suis trop épuisé pour répéter maintenant donc si vous êtes concerné lire un href http www,4
J'ai l'impression d'être pressée d'effectuer,4
Je lui ai dit que les choses qu'il a dites m'avaient envoyé dans un ptsd et qu'il se sentait bizarre depuis quelques semaines.,4
Je sens que tu as juste peur que je sois réel que tu offres,4
Je me sens très effrayé quand je me réveille de peur heh heh effrayé par peur,4
Je tombe avec d'autres ne reste pas le même pendant très longtemps et j'ai l'impression que ma vie va être secouée,4
Je sens que cette fucshia s'est confondue avec les quelques jours de soleil qu'on a eus.,4
"Je crois que les virus évoluent pour éliminer un grand nombre d'organismes nuisibles, je me sens comme les écosystèmes dans lesquels nous vivons se sentent menacés et essayent de se corriger pour revenir à un état de vie gérable",4
"Je me sens agressée par cette tendance, mais il semble qu'il n'y ait rien qui puisse être fait pour l'arrêter.",4
Je me sens un peu paranoïaque d'avoir seulement tout ce travail dans un cahier,4
J'ai l'impression qu'il hésite à accepter mes soins.,4
Je me sens craintif parce que je ne fais pas confiance aux propriétaires de chiens renforcer la compétence non plus,4
Je me suis assis avec mon garçon et lui ai demandé ce qu'ils disaient de lui qui lui faisait se sentir si torturé.,4
Je n'ai pas exclu un futur avec elle bien que je pense qu'elle est sceptique,4
Je dois attendre quelques jours avant de me sentir plus léger et à l'aise parce que c'est un peu étrange de savoir que la maladie n'a plus jamais à regarder une équation de maths ou un document sur l'histoire ancienne.,4
Je ne peux pas m'empêcher de me méfier de ceux qui veulent l'habiller dans une telle finesse académique,4
Je me sens le plus vulnérable et le plus nécessiteux et aimerais un mot consolant une prière empathique et oui quelqu'un à s'inquiéter de moi je sens qu'ils s'éloignent,4
Je commence à me sentir un peu frénétique mais j'ai la foi qu'il va se réunir comme prévu,4
Je me sens terrifié quand je prends une douche.,4
Je suis venu te dire que je sais ce que ça fait d'avoir peur de montrer qui tu es.,4
i kushner nous a dit ne sous-estimez pas combien il est important pour vous en tant que rabbins de passer du temps avec les gens individuellement surtout quand ils ont peur vulnérable et honteux,4
Je me sens timide et anti-sociale et émotionnelle et sur le bord,4
"Je pense parfois que les hommes n'arrivent pas à modéliser les sentiments d'une personne avec laquelle ils interagissent pour qu'ils regardent vos seins ou vos entrejambes sans modeler dans leur tête ce que vous ressentez à ce sujet, mais d'un autre côté je pense que certaines femmes deviennent névrosées à propos du traitement des organes génitaux comme étant maladroits.",4
un proche de moi est mort dans un grave accident de voiture j'étais l'une des deux premières personnes à voir le cadavre et j'ai dû le faire avant d'entrer le voir j'avais peur car c'était la première fois que je voyais un cadavre,4
Je me sentais un peu tremblant alors il a commencé à me frotter la tête doucement,4
Je me sens très douteuse,4
J'ai tourné le bouton de ma grand-mère deux radio de bande et n'ai pas entendu aucune émission,4
id like it to feel the way it do it night timide eyes silver a starlight a shiver which n'a rien à voir avec la nuit d'été cool,4
J'ai une horrible migraine aujourd'hui et je me sens très fragile et faible et juste arrogant,4
Je suppose que vous ne le sentez pas s que je ne suis pas sûr de la façon dont c'est que vous la communiquiez,4
quand j'étais dans un petit bateau de pêche et qu'on a connu un temps difficile en pleine mer,4
J'ai décidé de partir au moins quatre-vingt-dix minutes à l'avance pour éviter de m'inquiéter pendant la réunion.,4
Je me sens plutôt hésitant à propos de cette retraite surtout depuis sa venue la semaine précédente en raison de quitter la direction des adolescents se connectent aux élections ministérielles,4
Je voulais entrer en contact avec une fille que j'aimais.,4
Je me sens un peu hésitante parce que c'est évident que tu connais tes affaires.,4
Je déteste que je me sente nerveusement nerveux.,4
